log_V_V0,M_abs,log_V_V0_unc,M_abs_unc,zobs
-0.25308122598201055,-17.88296294781614,0.03,0.03,0.07104482638543663
0.24905426135544628,-21.92688071079846,0.03,0.03,0.07988425686012768
0.07531504510255971,-20.67330740211499,0.03,0.03,0.09594867288378439
-0.5614077642381408,-16.14087325992853,0.03,0.03,0.08587668768941348
-0.16079237185166484,-19.458514297083624,0.03,0.03,0.09594818789649473
-0.5396744132838953,-15.472713486052125,0.03,0.03,0.08523747879729626
0.2932516879263827,-22.18251184520109,0.03,0.03,0.07822680582360042
-0.06320726645341779,-19.15998061707152,0.03,0.03,0.07045364664842468
0.19228484566411952,-21.235403573508787,0.03,0.03,0.08096813370332456
0.24709388673861543,-21.882218500352415,0.03,0.03,0.035060854840646805
0.283366383106344,-21.890410587121387,0.03,0.03,0.09818838576121913
-0.4542795303538427,-16.634778907259054,0.03,0.03,0.08165944882855514
0.23109738218200082,-21.482559137795924,0.03,0.03,0.035458188498181054
-0.35605248080012974,-17.21732010101263,0.03,0.03,0.06447107671593288
-0.2375498514313561,-18.24377629245893,0.03,0.03,0.07454471142240116
0.03259708852861731,-20.391912631921247,0.03,0.03,0.06412469098388462
-0.05721552267928098,-19.60236607449819,0.03,0.03,0.07482061027059661
-0.33477115379200795,-17.377349092029256,0.03,0.03,0.07156947305778405
-0.3114975898084067,-17.558984725556403,0.03,0.03,0.06688170486325284
0.29282034443716576,-22.523109685112953,0.03,0.03,0.062352853152078946
0.09897528540367562,-20.355516325127592,0.03,0.03,0.06874694208401522
-0.1756041337086196,-18.514715009426883,0.03,0.03,0.06370414078376196
0.3461308004018999,-22.605069763217113,0.03,0.03,0.048992355078558925
0.20074835229026933,-21.664519856107326,0.03,0.03,0.06523490105548135
-0.11648281333522759,-19.06001684972331,0.03,0.03,0.09052011332938137
-0.3207522489867072,-17.28615279782907,0.03,0.03,0.06035362885945461
-0.6321297729142421,-15.357355682933424,0.03,0.03,0.08626284760051939
-0.3549575472909785,-17.371482086589957,0.03,0.03,0.04926206828217583
0.3172347070968313,-22.542644274203802,0.03,0.03,0.06338692782582611
0.01711566805362974,-19.97719438292155,0.03,0.03,0.07015670382030903
0.22189633646400786,-21.935692828585662,0.03,0.03,0.056257118726623645
-0.4424403393032257,-16.946108265744225,0.03,0.03,0.0924322655402936
0.20507479645687487,-20.7255406494938,0.03,0.03,0.06472822425690383
0.07013239473100485,-20.449082620824996,0.03,0.03,0.08217915756171146
0.21270940499101565,-20.932742546788496,0.03,0.03,0.09924588720573135
-0.22441343866867092,-18.30648240188969,0.03,0.03,0.08545469298535635
0.08918014507343974,-20.7346397280715,0.03,0.03,0.09928484166152773
-0.25516114201304996,-17.488248364882185,0.03,0.03,0.04433173652796807
0.07866569155589209,-20.69852426689674,0.03,0.03,0.0853100252531489
-0.2769921484226876,-17.141468764443584,0.03,0.03,0.0864958590998055
-0.4721958798065464,-16.847240292869646,0.03,0.03,0.08746932716650413
0.33713736022113006,-22.649648628495065,0.03,0.03,0.09173254353367355
-0.31882079052281576,-17.542065281550762,0.03,0.03,0.05257620059998458
0.02949870035609159,-19.602782713014403,0.03,0.03,0.09413374191384727
-0.5025612564431925,-16.12288872276188,0.03,0.03,0.09964013577289998
0.017402208567222743,-19.856913629226785,0.03,0.03,0.06285199661330032
-0.3610165621506367,-16.783822373334427,0.03,0.03,0.09633456621228431
-0.5418170485838061,-15.438126012920172,0.03,0.03,0.07222228803511621
0.13917878675285245,-20.87907352589509,0.03,0.03,0.0740244227227358
-0.4916146710833973,-15.829511026727456,0.03,0.03,0.0858647735729905
0.34088487759916,-22.40114224476367,0.03,0.03,0.07749363878244808
0.23280919403310207,-22.021138975850125,0.03,0.03,0.06771930823051497
0.35219227119189833,-22.6647832073027,0.03,0.03,0.09773848051632461
-0.11138236072748997,-19.384754306986956,0.03,0.03,0.0941769054264503
-0.24817643133333744,-18.034751235741815,0.03,0.03,0.0996260826992077
-0.41375206221723837,-16.602651008360894,0.03,0.03,0.09744174317423293
-0.4410662228628468,-17.05869654854842,0.03,0.03,0.08144771813387419
-0.5405335515002083,-15.827239057242224,0.03,0.03,0.037632202243586654
-0.0234649387110486,-20.189063643756388,0.03,0.03,0.05794218549910646
-0.4566055124262989,-16.38707424158593,0.03,0.03,0.05654522323390698
-0.1711728966144297,-17.947430397009885,0.03,0.03,0.09450954215553864
0.030938828396188,-20.01268889879088,0.03,0.03,0.07264238913554588
-0.22330462039110333,-17.867078189509392,0.03,0.03,0.05810205705642901
-0.2737091619754619,-18.130079974182216,0.03,0.03,0.049694011591841614
-0.4435821309946695,-16.48532301087914,0.03,0.03,0.07128048909880302
0.19603088124503065,-21.81481085104087,0.03,0.03,0.06755887463531352
-0.277618195551967,-18.12654341672719,0.03,0.03,0.061487873116235825
-0.0608369154779389,-19.579598836025426,0.03,0.03,0.07896566638853986
0.2068953533637785,-22.011771940708798,0.03,0.03,0.08781367102348048
0.2229598415237426,-21.570849582939605,0.03,0.03,0.05131574976299902
0.18953278873078716,-21.884171209284354,0.03,0.03,0.03125750981237352
-0.154895517133526,-18.965340715380233,0.03,0.03,0.08832693426314786
-0.3831299479743624,-17.074798729793084,0.03,0.03,0.06449409400458839
0.041548451217772175,-20.371558618645096,0.03,0.03,0.08256932453212085
0.13835093093334905,-21.437230266310227,0.03,0.03,0.040830899575923674
0.0051116613980406456,-20.066145446702258,0.03,0.03,0.07520178772101649
0.03193791992963435,-20.735466373716285,0.03,0.03,0.05873740519300852
-0.17924773983483,-18.364225758010026,0.03,0.03,0.060705150508401085
0.3771063170868558,-22.80829544350226,0.03,0.03,0.08763392416023397
-0.2791104018483519,-17.916726745943496,0.03,0.03,0.04280447960268008
-0.41572429236232544,-17.173630130671032,0.03,0.03,0.09742540405174105
-0.4881788594563008,-16.488692100251576,0.03,0.03,0.03127108741790874
-0.07904291166086042,-19.754428775335757,0.03,0.03,0.08829927673169391
-0.09962494420254098,-19.429004538886307,0.03,0.03,0.03803633865915601
-0.3045437812738401,-17.50730779296035,0.03,0.03,0.049969998682011685
-0.3416172886072637,-17.60210351532906,0.03,0.03,0.04961899803633085
0.10259756442567225,-20.754185667046237,0.03,0.03,0.09983831454137126
0.2792470767922661,-22.249774636793184,0.03,0.03,0.099019740984569
0.13244581058859017,-20.722504318941713,0.03,0.03,0.09184136875905069
-0.2983850697913586,-18.175587987558092,0.03,0.03,0.0991188557989453
-0.04283296795380753,-19.958800803268847,0.03,0.03,0.08581302363744503
0.12773921192190718,-20.908156085954836,0.03,0.03,0.07316232063929995
0.16097810851931982,-21.711886835446684,0.03,0.03,0.08832158118969557
0.21440713991559202,-21.450745970589256,0.03,0.03,0.07380223051028856
-0.12446113618346244,-18.979970239002654,0.03,0.03,0.0637479324360628
-0.6358309448359294,-15.033579824720494,0.03,0.03,0.09160875409197256
0.3116522632563119,-22.466691763422723,0.03,0.03,0.04142226439227281
-0.40907163003378044,-16.365677493050544,0.03,0.03,0.07290016012272416
-0.12597698398677437,-19.767839237761233,0.03,0.03,0.0984288710715211
0.2422444949733893,-22.0761350053248,0.03,0.03,0.044344501518390755
0.07652069379894,-20.483909045778965,0.03,0.03,0.048676703749919614
-0.5546912600793592,-15.355706731154466,0.03,0.03,0.035983411448420766
0.3040772721482736,-22.87655674599941,0.03,0.03,0.0934717022538738
-0.15683041265257014,-18.844764514801728,0.03,0.03,0.07869760819475258
0.08217399905012668,-20.95841534194962,0.03,0.03,0.09748922906357338
0.3428401081822683,-22.30038877253368,0.03,0.03,0.07639388263071112
-0.07883726116129663,-19.61418354954107,0.03,0.03,0.08073678708037213
0.2349103984095895,-21.24713171491809,0.03,0.03,0.08914987346273606
0.21928354303107822,-21.751770344795318,0.03,0.03,0.06443593726778984
0.2862820923183942,-22.85118274957999,0.03,0.03,0.04588123250855114
-0.15175456029056456,-18.293685501723488,0.03,0.03,0.09849611073497977
-0.20657019577610036,-18.884457589521396,0.03,0.03,0.09277257448588627
0.04210861425602719,-20.635877565551183,0.03,0.03,0.07542709398795289
0.32446674091104777,-22.896985524008052,0.03,0.03,0.08195074934637736
-0.1494074442953326,-18.97290218225709,0.03,0.03,0.095410295878531
-0.4988253290950828,-15.981533819248597,0.03,0.03,0.0920806748628673
-0.013880904123185545,-19.790828545839137,0.03,0.03,0.07629593504961152
-0.2872420134275633,-17.906561407310242,0.03,0.03,0.07307747441122947
0.3897594899125223,-22.70511723727189,0.03,0.03,0.03788207463238802
-0.1692736393939427,-18.233744094939045,0.03,0.03,0.06154589519586917
0.3045861371308365,-22.39407928295834,0.03,0.03,0.07341954017197949
-0.3927140565942122,-17.264941383503196,0.03,0.03,0.058675824505219465
-0.12852385817987688,-19.327518022969247,0.03,0.03,0.06951039056718766
-0.43560480075340524,-16.634701338071835,0.03,0.03,0.09429052578175035
-0.15427465551727204,-18.734355534462736,0.03,0.03,0.08282492778159245
0.08242413585546782,-20.522542954418405,0.03,0.03,0.07459253988022607
-0.5459634595022371,-16.1348105387423,0.03,0.03,0.08591443741463411
-0.23946508948441236,-17.652098610704694,0.03,0.03,0.0489154266984293
0.1886178861462362,-21.22205896998707,0.03,0.03,0.06817945550018956
-0.3574817555065044,-17.36615933747853,0.03,0.03,0.06882827333457309
-0.5064640686488795,-15.803092635438524,0.03,0.03,0.0431860312280441
0.0036003628595997483,-19.661285711608198,0.03,0.03,0.08666319767028208
0.32598491586284917,-22.81988064667049,0.03,0.03,0.04061449515470228
-0.32538357089241376,-17.943805011932536,0.03,0.03,0.08889301942073713
0.12412632931375223,-21.906509579078268,0.03,0.03,0.06785848260484761
0.19963160332401975,-21.419406543521692,0.03,0.03,0.0853509146309106
-0.40044348867549684,-17.04238817186598,0.03,0.03,0.04034124536093309
-0.3031012435697227,-17.311167619010828,0.03,0.03,0.0943290346052501
-0.6486159279712491,-15.085722231305978,0.03,0.03,0.0934262372688679
-0.03988973708345123,-20.037503377599123,0.03,0.03,0.04153336956317055
-0.5297370269771042,-15.937203672019585,0.03,0.03,0.07730026831376913
0.33364919031414253,-21.870936915705684,0.03,0.03,0.06445058490158306
0.003933768078764555,-21.007614570130922,0.03,0.03,0.039629443827253974
0.03123815121666329,-20.635170876649006,0.03,0.03,0.04547299349795764
-0.04243315302312123,-19.90019359209281,0.03,0.03,0.05188058121019612
-0.1826200016433306,-18.491494516111548,0.03,0.03,0.09530641250379945
-0.22118945873357676,-18.414405804896486,0.03,0.03,0.08011790996520807
0.3425628928677398,-22.95053162907227,0.03,0.03,0.07977382949963929
0.24809519609760455,-22.471968920193905,0.03,0.03,0.07086790330684822
-0.04842776442130958,-18.6266312090324,0.03,0.03,0.03971601869579877
-0.6070188026829231,-15.11098520703605,0.03,0.03,0.06366676604706045
-0.3076412988228616,-17.245023803847914,0.03,0.03,0.03630149866307608
-0.007356706648212086,-20.461252355376057,0.03,0.03,0.045236017286864216
-0.5017717477333261,-16.313483808038974,0.03,0.03,0.08723216856561189
0.32030547034397605,-22.1352311442111,0.03,0.03,0.09001279279689722
-0.06354666897791317,-19.64713000228481,0.03,0.03,0.07321795788422625
-0.09429386603936507,-19.822865290908613,0.03,0.03,0.04935670316787255
-0.2381545399598295,-18.123672546973566,0.03,0.03,0.08574479053527395
0.05739335455940342,-20.165233697952416,0.03,0.03,0.05343500821442837
-0.5300343507516141,-16.650013248331497,0.03,0.03,0.07398360866780518
-0.3719554328652197,-17.06563754796396,0.03,0.03,0.07159811943961136
-0.41304348353821196,-17.02620713279049,0.03,0.03,0.09460854173549049
-0.24204270565045372,-17.609417678780996,0.03,0.03,0.09181933232172335
-0.6292431527827742,-15.096535176380144,0.03,0.03,0.0753063493302033
0.388314690966034,-22.25302762281997,0.03,0.03,0.07298915646841508
-0.08272854063172064,-19.00935707457196,0.03,0.03,0.0349134350749889
0.16394482227506746,-21.66680268856826,0.03,0.03,0.04311647728747947
0.05153620007389792,-20.024816622940218,0.03,0.03,0.06959149755347216
-0.42283064585142927,-16.320088286704777,0.03,0.03,0.0378456424266318
0.15346590473701127,-20.978612632620543,0.03,0.03,0.09310181619869295
0.02498348186099797,-19.406720926710964,0.03,0.03,0.09288909513342603
-0.2745726286423391,-17.857621627174368,0.03,0.03,0.08220261825403852
-0.3392067634186504,-17.667899684041394,0.03,0.03,0.08321983769866059
-0.42191154287795585,-17.242415939072533,0.03,0.03,0.030524172811067674
0.09315104846579203,-21.298877313301954,0.03,0.03,0.0756864264918391
-0.4322294923579981,-16.573265614255366,0.03,0.03,0.08197376202747253
0.26377314760793213,-22.19163277339159,0.03,0.03,0.06630852484609284
0.14984625270997887,-20.88714455384299,0.03,0.03,0.09363217188659134
-0.6009087954131385,-15.581318415919501,0.03,0.03,0.05384019868580059
0.30246424241776637,-22.050489818247758,0.03,0.03,0.0707540129978379
-0.1299880639465849,-19.0686163810813,0.03,0.03,0.031990607234733126
-0.05562541607185256,-19.519146594069472,0.03,0.03,0.07468571764705856
-0.031232689698799554,-19.638692065208367,0.03,0.03,0.031185072712316853
-0.358961945543526,-17.213388794030195,0.03,0.03,0.09149141537745087
-0.6083502514337473,-15.322346158333229,0.03,0.03,0.04753667510074444
0.2440552730706238,-22.111325987271453,0.03,0.03,0.07149072482742747
-0.4389694599172951,-16.455915450033185,0.03,0.03,0.052229053582464324
-0.36692708232186066,-16.925670917944434,0.03,0.03,0.03767351842739197
0.2639273503173456,-21.981844042401686,0.03,0.03,0.051557160476986
-0.5017718231806776,-15.427047782721935,0.03,0.03,0.07803743371777427
-0.6435767284892444,-14.992869733745295,0.03,0.03,0.09127952706309062
-0.32468361124389444,-17.31907188277556,0.03,0.03,0.0965610285848193
-0.6211522802976328,-15.363977052388115,0.03,0.03,0.09062748524195285
-0.49512127875538714,-15.58365335934375,0.03,0.03,0.09840142285235554
-0.4433543071964199,-16.66297040179383,0.03,0.03,0.08305069741085402
-0.4925236102614283,-16.531063805416,0.03,0.03,0.05713674673030922
0.033748741525988724,-20.413657299260088,0.03,0.03,0.047421365090780654
-0.16868801229677333,-18.906801831557285,0.03,0.03,0.0657869048386801
-0.10962814571691792,-19.623051352025694,0.03,0.03,0.053795467988093204
-0.41278711359853837,-17.07305422271838,0.03,0.03,0.0450369839280913
-0.20296988362366397,-18.361051404990814,0.03,0.03,0.04248671432872331
0.02892673404571733,-20.523678883087573,0.03,0.03,0.05769444036962246
0.2073558009725609,-21.290758899058783,0.03,0.03,0.03530381003681349
-0.3701180134319928,-16.93033772127596,0.03,0.03,0.06770609663685723
-0.059763171459868314,-19.6308182452316,0.03,0.03,0.08954091938051723
0.12563690049249487,-20.751676470970256,0.03,0.03,0.051916453994905964
-0.05562313017781717,-19.60518142428377,0.03,0.03,0.06549300731304175
-0.10537546067164083,-18.999206408252746,0.03,0.03,0.09368269789579164
-0.3039875466881965,-17.51791969580678,0.03,0.03,0.08359500275146026
0.3490060832366124,-22.653942151976626,0.03,0.03,0.09855497479218922
-0.217743460994839,-18.17037945904603,0.03,0.03,0.09601022874256349
-0.22074339084233663,-18.429469283327087,0.03,0.03,0.06941567624007461
-0.22715028269429505,-18.448294081364196,0.03,0.03,0.05473694230894122
-0.4785693478009234,-16.548593939986105,0.03,0.03,0.0686628541451797
-0.29367206948795777,-17.503362513838567,0.03,0.03,0.03299004097738356
-0.5247844218410722,-16.367072056088944,0.03,0.03,0.05081080990201681
-0.006172492698676368,-19.539507284864644,0.03,0.03,0.08186015987374895
-0.2361033352333679,-16.858288222393888,0.03,0.03,0.06108115883232057
-0.47212377838964414,-16.4004012637883,0.03,0.03,0.09769372656012609
-0.2381861352096586,-17.865853399690618,0.03,0.03,0.0736331173760374
-0.3206254123748329,-17.078600689023716,0.03,0.03,0.04925628556602435
0.33521222994233435,-22.635842994424795,0.03,0.03,0.06645529295537278
-0.18057958494409454,-18.27869365436737,0.03,0.03,0.08489706822078946
0.0608254597223743,-20.1037881589034,0.03,0.03,0.05566336017375573
0.11290263850587046,-20.742197601490982,0.03,0.03,0.06786753413704028
-0.42888761620908644,-17.456914904753415,0.03,0.03,0.09363744619884273
-0.524021302015601,-15.325444412047311,0.03,0.03,0.08772022344595554
-0.4289478427305804,-16.4656962165501,0.03,0.03,0.09791373767466371
-0.48665239392449755,-15.952029227108174,0.03,0.03,0.09239822520007013
-0.2272168295612793,-17.77163719073783,0.03,0.03,0.08128712140793848
0.06840019401743991,-20.883708856613747,0.03,0.03,0.09718605366594124
0.16381117758208674,-21.345117601293556,0.03,0.03,0.04559046069666084
-0.520162782425645,-15.786897331829426,0.03,0.03,0.06742305212434596
-0.1955523330574911,-18.417027205879332,0.03,0.03,0.0917649819868196
-0.2101129109413835,-18.23354061352684,0.03,0.03,0.09929312075361674
0.25711991882864327,-22.5093580302358,0.03,0.03,0.06022760098951152
-0.10507991595505928,-18.960678007090284,0.03,0.03,0.09064133030219623
-0.6171654543559266,-15.409824062262146,0.03,0.03,0.09305296168828225
0.31916157196309003,-22.66516275582893,0.03,0.03,0.05720971761035076
-0.1398873775431131,-18.591919289902158,0.03,0.03,0.053474169325051335
-0.15501630120066467,-19.218365883015398,0.03,0.03,0.07764685592049259
-0.3848401685609453,-17.352860947748646,0.03,0.03,0.04270969450678752
-0.5670395693988453,-15.079608061982784,0.03,0.03,0.07332622744681183
0.34141475040422087,-22.42908195072009,0.03,0.03,0.08779391192828068
-0.512110337852163,-16.588827088086987,0.03,0.03,0.09121571995778699
-0.2936289324405632,-17.800270318255077,0.03,0.03,0.07211956448381662
0.1012731038049659,-21.098832779094884,0.03,0.03,0.0726781267585086
0.26815193523213665,-21.68739577797163,0.03,0.03,0.09233430740202864
-0.3643363748280426,-16.90865455301091,0.03,0.03,0.08457718344454279
-0.3005597755913738,-18.131375128455517,0.03,0.03,0.0972980762186999
0.13598527308774644,-21.07730348433943,0.03,0.03,0.08241075557675437
-0.12382250053817412,-18.19856107253143,0.03,0.03,0.09447613988970982
-0.4870271938563042,-16.27722387146336,0.03,0.03,0.07959741579175184
-0.3646468385512933,-17.30086141772411,0.03,0.03,0.07489352337836275
0.13054509211789123,-21.075803074587007,0.03,0.03,0.05014907751001152
-0.4892537471087257,-16.62073855375154,0.03,0.03,0.036907413259503974
-0.3012589069102345,-17.68483820701483,0.03,0.03,0.07599361106133351
-0.12205672353095709,-18.76179639612329,0.03,0.03,0.03931040379505868
-0.5326013826690859,-15.786597227526276,0.03,0.03,0.08473343790087218
-0.0019067230575311456,-20.106702766292656,0.03,0.03,0.05320966750564282
-0.1761147211909342,-18.720783308876577,0.03,0.03,0.04986318924372202
-0.11332732771058618,-18.613435705586777,0.03,0.03,0.09410349440188637
0.30836825492541076,-22.387555952433463,0.03,0.03,0.03913569689589247
0.27819709344128807,-22.569186431203406,0.03,0.03,0.09330835942954296
0.06971798397289408,-20.620204509408165,0.03,0.03,0.07910925529637525
-0.5709545509412777,-15.82899188277607,0.03,0.03,0.03121650224530903
-0.4029980782957665,-16.311691430834728,0.03,0.03,0.09799082229715483
0.16565192136220208,-21.47470463377379,0.03,0.03,0.04187494666607283
0.19797615509288802,-21.684988891624894,0.03,0.03,0.08589933309519004
0.39879173365704723,-22.996401138797584,0.03,0.03,0.08021470461667568
-0.4998368830112825,-16.076167127000357,0.03,0.03,0.08363951163990291
-0.3385205036834269,-17.708744134163194,0.03,0.03,0.06141613791205969
-0.4500402566794721,-16.763374747769543,0.03,0.03,0.09886948924955896
-0.22026915620603793,-18.986551843720378,0.03,0.03,0.05408982434138032
-0.14432761608364464,-19.117609442096615,0.03,0.03,0.09451174633376835
-0.057504304111917204,-19.386354637848033,0.03,0.03,0.07890935895731155
-0.4476623452332038,-16.157198066173297,0.03,0.03,0.0344422835123972
0.06249408185800576,-20.183819019095967,0.03,0.03,0.0820462570434739
-0.5023228636901622,-16.72545189441053,0.03,0.03,0.06021998912307569
0.03273599415043282,-19.87583492480293,0.03,0.03,0.08745693597568116
-0.06135218551080168,-19.861626782343492,0.03,0.03,0.050016204045609136
-0.3136682180773045,-17.696300575276933,0.03,0.03,0.08549791934537376
0.015583424208199581,-20.470124696911437,0.03,0.03,0.0833833673402451
-0.26891632322188186,-17.938577306462125,0.03,0.03,0.061911430545795954
-0.096246053560328,-19.401472415618443,0.03,0.03,0.07474902353811785
-0.2891785989413158,-17.333390362867178,0.03,0.03,0.0716908432486365
0.1852725224952878,-20.647043260715844,0.03,0.03,0.09173919212601711
-0.2588275986472073,-18.05984531970654,0.03,0.03,0.08739411865514457
0.051795949099555205,-20.072038544087867,0.03,0.03,0.09357511086624037
0.36999616515750144,-22.3753634675032,0.03,0.03,0.08291237368727078
-0.025569834552358284,-20.108731047479857,0.03,0.03,0.06454003513054585
-0.36976102222953133,-17.00056254172061,0.03,0.03,0.06812516166366223
0.17310389238337276,-20.859055064564018,0.03,0.03,0.08428019154450661
-0.5493858359936605,-15.850345927110432,0.03,0.03,0.05534543376536183
0.16185917980442754,-20.95626245420455,0.03,0.03,0.08011033419138025
0.2597514299520536,-22.004764967670134,0.03,0.03,0.06831087662751512
-0.6330945532905836,-15.18919487378233,0.03,0.03,0.08382002248669429
0.1723134842070544,-21.210526790616054,0.03,0.03,0.04961606348120329
-0.36043003148122277,-16.91862991139919,0.03,0.03,0.09576659970207535
-0.5139116720274803,-15.995055440337406,0.03,0.03,0.08835942370440253
-0.5388676890892319,-15.075216259759655,0.03,0.03,0.06902848123919858
-0.18812629526576718,-18.743319179090534,0.03,0.03,0.06294375298018995
-0.46061750892115194,-16.325498930449662,0.03,0.03,0.09416443805365904
-0.3810715011798187,-17.65686109781812,0.03,0.03,0.038939917994906814
-0.5594690164005196,-15.637088449311555,0.03,0.03,0.0708896839754598
0.3379260286208021,-22.620341298008977,0.03,0.03,0.05566705247095016
0.1225457290142562,-21.004638200071007,0.03,0.03,0.09855202927072537
-0.4933129147365036,-15.961520265955702,0.03,0.03,0.0923936321738894
-0.009440483680322576,-19.521219333308377,0.03,0.03,0.05906900831745032
-0.16429730836742307,-18.661225590679756,0.03,0.03,0.07315383973762901
0.027214396027868126,-20.320132794715516,0.03,0.03,0.09499393643924359
-0.272847225312834,-17.99833022958078,0.03,0.03,0.0752648670597249
0.13870536365453345,-21.469879849605668,0.03,0.03,0.09526894848889045
-0.3292904676042585,-16.658531156863987,0.03,0.03,0.04506307617788674
-0.22111785896837421,-18.53891382373858,0.03,0.03,0.06400376903024618
-0.5631134660727066,-15.258085274583916,0.03,0.03,0.04958743015587985
-0.004290300182618445,-20.019332420881245,0.03,0.03,0.06379172572501135
-0.2422321547080124,-17.930495851881766,0.03,0.03,0.07160151960621164
-0.3591032280780875,-17.604094562211277,0.03,0.03,0.08712360112457529
0.04927411239420065,-20.774033612377323,0.03,0.03,0.040286122713852235
0.2981930320105848,-22.941624395524787,0.03,0.03,0.0772617322583713
-0.4297247795496075,-16.466245974224563,0.03,0.03,0.04475516980314587
0.10553983725730598,-21.123908183101026,0.03,0.03,0.0554767128870548
-0.29132721947204887,-17.682856572238077,0.03,0.03,0.0656412041600023
-0.32210402902165125,-17.3594077704677,0.03,0.03,0.09118552237180833
-0.34029104857889503,-17.153156757012507,0.03,0.03,0.04568901425918637
0.2416474921903049,-22.041486932205714,0.03,0.03,0.03329564780948724
-0.13369202534770164,-18.935680064106386,0.03,0.03,0.09641952696432043
-0.4926724480045781,-15.647114159949883,0.03,0.03,0.07946163410627616
-0.5075513908514653,-16.44820622944579,0.03,0.03,0.0851997898534469
-0.29274116790548765,-17.82325971573335,0.03,0.03,0.061372580964316414
0.007845459100785934,-20.156304091961992,0.03,0.03,0.08555779607852809
-0.2582991019758749,-17.915022300843344,0.03,0.03,0.06654775045991412
0.2781314154041339,-21.787538215200055,0.03,0.03,0.09785304614094081
-0.3369309997441694,-16.974607773509923,0.03,0.03,0.05221342681754426
0.14142319978462314,-21.30171042857631,0.03,0.03,0.09995604303070915
-0.1561246160550862,-18.673150828113304,0.03,0.03,0.06080938712313677
0.26638479310895,-21.966372254469015,0.03,0.03,0.06243767870883832
0.25576237029642845,-22.151963139003897,0.03,0.03,0.0832077298832925
0.23254933682010392,-21.885373389130123,0.03,0.03,0.032600290282449595
0.15370766468258124,-20.762950614879895,0.03,0.03,0.0856107258603358
-0.5477090243894263,-15.661639949466078,0.03,0.03,0.07863645247013684
-0.33927788368699807,-17.303281367535195,0.03,0.03,0.08066389361374449
-0.2661560924676447,-17.666533226748395,0.03,0.03,0.08518779012813216
-0.008504646066274102,-19.77793570507351,0.03,0.03,0.03419056944025134
-0.2399084998004546,-18.479079964880476,0.03,0.03,0.07836003698434046
0.30079611194836664,-22.738538882807163,0.03,0.03,0.05514536624465394
-0.0508063047006031,-19.60165596023201,0.03,0.03,0.041452845603676014
0.2265890901643588,-22.157190767900953,0.03,0.03,0.07837253798918198
0.11236114876256265,-20.611382086248916,0.03,0.03,0.03758267923866687
-0.38302882580847974,-16.840434983307354,0.03,0.03,0.049353654644280986
-0.6232937235836784,-15.4738981260226,0.03,0.03,0.058302804234318995
0.09195979635149154,-20.71586583191269,0.03,0.03,0.09440870172873006
-0.2508719690725536,-17.668298462490835,0.03,0.03,0.08089134592098435
-0.5792625882082554,-15.207768372773767,0.03,0.03,0.0538322352168259
-0.04268479439553552,-19.712307980296764,0.03,0.03,0.04697954511760627
0.24271631151011253,-21.65167656423634,0.03,0.03,0.032217201197408896
-0.1465986815145155,-18.681039481794844,0.03,0.03,0.07233616050694325
0.272189261691667,-22.33389067011519,0.03,0.03,0.07943601551554114
0.1104898165346766,-19.828990909045224,0.03,0.03,0.07740037354406426
-0.21780799445723065,-18.39374239523441,0.03,0.03,0.0980990691008583
-0.5821777689213139,-15.213499024522509,0.03,0.03,0.07199240406786034
0.190417579889131,-21.72758922269747,0.03,0.03,0.08594272725432517
0.1867397664277286,-21.72956606691944,0.03,0.03,0.08582043279535778
0.06902290786044762,-20.74170938628728,0.03,0.03,0.06970567795534177
0.2546426078221695,-22.475172594638867,0.03,0.03,0.07126991625323131
-0.44643385587376216,-16.59583376453519,0.03,0.03,0.0746270667326816
-0.6306352865292701,-15.094567603210908,0.03,0.03,0.08058905371440006
0.27112642318037805,-22.391171083056282,0.03,0.03,0.05375443049396034
-0.07946783415603154,-18.8472848189061,0.03,0.03,0.08133654561910642
-0.3578495177126335,-16.98446797096575,0.03,0.03,0.09640237134488983
0.11735650496395378,-21.24601159396088,0.03,0.03,0.08788718059490264
-0.15144265463828432,-19.09345097219802,0.03,0.03,0.08946352417034276
-0.5306706753659807,-15.674038529865026,0.03,0.03,0.0634194234479224
-0.12732513244529775,-19.392264408167833,0.03,0.03,0.041431675142399316
0.2186439560695237,-21.82315697575232,0.03,0.03,0.08405432619494779
0.27550764239479486,-22.237090711020084,0.03,0.03,0.049465716236757995
-0.5439100051151542,-16.013342010469007,0.03,0.03,0.08418012424491161
-0.24207901322217262,-18.551330924366464,0.03,0.03,0.07205214556919781
-0.21248418699774563,-18.666835064546987,0.03,0.03,0.03394036415393997
-0.4741742398938058,-16.46027814576182,0.03,0.03,0.08701907922311425
0.2864258894216114,-22.586938210293326,0.03,0.03,0.07710194089048161
-0.5907084863444019,-15.197709430374942,0.03,0.03,0.09156575466056971
-0.3499805735234849,-17.54281284566769,0.03,0.03,0.034255448778718556
0.09161209052998043,-20.609468305549278,0.03,0.03,0.04798329437964721
-0.4453726242149878,-16.579566776047272,0.03,0.03,0.06334006442575646
-0.628155185128499,-15.644044603357575,0.03,0.03,0.07820501097242105
-0.026367908006279972,-19.668669018320916,0.03,0.03,0.06504368995479592
0.2667027387324721,-22.510329237801706,0.03,0.03,0.09593998817048566
-0.3604980949425396,-17.493207422739225,0.03,0.03,0.08517819188962417
-0.2702285918314511,-17.27839228591649,0.03,0.03,0.09367290873264289
-0.26355308509689745,-17.540032942862215,0.03,0.03,0.07984293824762045
